"ID","Tram","ThoiGian","ViDo","KinhDo","KhoangCach","HuongGoc","Goc","DiaHinh_Cao","DiaHinh_DoDoc","DiaHinh_HuongDoc","DiaHinh_Xa","DiaHinh_MaXa","DiaHinh_Huyen","DiaHinh_MaHuyen","DiaHinh_Tinh","DiaHinh_MaTinh","LDLR","SLDLR","Lo","Khoanh","TieuKhu","MGo","MDSD","NhietDo","DoAm","TocDoGio","ChisoP","NguyCo","DoCaoDamChay","TocDoLanTran","DuongKinh","KhoangCachTiepCan","PhuongPhap","ChienLuoc","ChienThuat","KyThuat","NhanLuc","PhuongTien","ChuRung","ImagePath"
112,SocSon,"15 giờ 50 phút ngày 05/10/2025","21.266606186835293","105.83036865659466","2001.5540678434318",Nam,"120","61.0","12.31611667078156","26.56505117707799",Tiên Dược,"418",Sóc Sơn,"16",Hà Nội,"1",Rừng trồng gỗ,Thông,"56","21","418","67.2",Phòng hộ môi sinh,,,,,Không xác định,"0.3542689743132942","0.00472",,"0.0",Không xác định,Không xác định,Không xác định,Không xác định,Không xác định,Không xác định,TTPT Lâm Nghiệp Hà Nội,/media/images/hanoi/SocSon/smoke112.jpg
113,SocSon,"15 giờ 53 phút ngày 05/10/2025","21.267173013990057","105.82961693946736","1901.4741399678105",Nam,"120","57.0","14.107221502263931","119.05460409907714",Tiên Dược,"418",Sóc Sơn,"16",Hà Nội,"1",Rừng trồng gỗ,Thông,"56","21","418","67.2",Phòng hộ môi sinh,,,,,Không xác định,"0.3542689743132942","0.00472",,"0.0",Không xác định,Không xác định,Không xác định,Không xác định,Không xác định,Không xác định,TTPT Lâm Nghiệp Hà Nội,/media/images/hanoi/SocSon/smoke113.jpg
114,SocSon,"16 giờ 08 phút ngày 05/10/2025","21.279499818268263","105.82067853433547","500.3756781242126",Đông,"60","69.0","10.362011056828496","237.72435568542238",Quang Tiến,"409",Sóc Sơn,"16",Hà Nội,"1",Rừng trồng gỗ,Thông,"75","17","409","74.6",Phòng hộ môi sinh,,,,,Không xác định,"0.3542689743132942","0.00472",,"0.0",Không xác định,Không xác định,Không xác định,Không xác định,Không xác định,Không xác định,TTPT Lâm Nghiệp Hà Nội,/media/images/hanoi/SocSon/smoke114.jpg
115,SocSon,"16 giờ 11 phút ngày 05/10/2025","21.27636891500872","105.82531132653092","1000.7614191730044",Đông Nam,"90","85.0","23.503004015276186","152.71579270637693",Phù Linh,"400",Sóc Sơn,"16",Hà Nội,"1",Rừng trồng gỗ,Thông,"44","17","400","113.5",Phòng hộ môi sinh,,,,,Không xác định,"0.3542689743132942","0.00472",,"0.0",Không xác định,Không xác định,Không xác định,Không xác định,Không xác định,Không xác định,TTPT Lâm Nghiệp Hà Nội,/media/images/hanoi/SocSon/smoke115.jpg
116,SocSon,"07 giờ 31 phút ngày 06/10/2025","21.26660033347332","105.83036305369151","2001.5540547344806",Nam,"120","61.0","12.31611667078156","26.56505117707799",Tiên Dược,"418",Sóc Sơn,"16",Hà Nội,"1",Rừng trồng gỗ,Thông,"56","21","418","67.2",Phòng hộ môi sinh,,,,,Không xác định,"0.3542689743132942","0.00472",,"0.0",Không xác định,Không xác định,Không xác định,Không xác định,Không xác định,Không xác định,TTPT Lâm Nghiệp Hà Nội,/media/images/hanoi/SocSon/smoke116.jpg
117,SocSon,"09 giờ 46 phút ngày 06/10/2025","21.27608777713958","105.82421944961676","900.6858226031387",Đông Nam,"90","56.0","21.538738866313185","165.67728002179646",Phù Linh,"400",Sóc Sơn,"16",Hà Nội,"1",Rừng trồng gỗ,Thông,"43","17","400","63.0",Phòng hộ môi sinh,"25.75","88.0","1.6","0.0",I,"0.3542689743132942","0.06525312292911656",,"0.0",Không xác định,Không xác định,Không xác định,Không xác định,Không xác định,Không xác định,TTPT Lâm Nghiệp Hà Nội,/media/images/hanoi/SocSon/smoke117.jpg
118,SocSon,"10 giờ 56 phút ngày 06/10/2025","21.269506046714422","105.82667247878778","1501.1568761397334",Nam,"120","50.0","6.3742402064775145","100.4914770123316",Tiên Dược,"418",Sóc Sơn,"16",Hà Nội,"1",Rừng trồng gỗ,Thông,"21","21","418","71.5",Phòng hộ môi sinh,,,,,Không xác định,"0.3542689743132942","0.00472",,"0.0",Không xác định,Không xác định,Không xác định,Không xác định,Không xác định,Không xác định,TTPT Lâm Nghiệp Hà Nội,/media/images/hanoi/SocSon/smoke118.jpg
121,SocSon,"12 giờ 47 phút ngày 06/10/2025","21.276732121718272","105.81384243401855","300.2273022305459",Tây Bắc,"210","58.0","11.945006727351688","0.0",Quang Tiến,"409",Sóc Sơn,"16",Hà Nội,"1",Rừng trồng gỗ,Thông,"72","19","409","64.0",Phòng hộ môi sinh,,,,,Không xác định,"0.3542689743132942","0.00472",,"0.0",Không xác định,Không xác định,Không xác định,Không xác định,Không xác định,Không xác định,TTPT Lâm Nghiệp Hà Nội,/media/images/hanoi/SocSon/smoke121.jpg
122,SocSon,"13 giờ 08 phút ngày 06/10/2025","21.28115741039403","105.81682971768964","300.226060074494",Bắc,"360","75.0","12.123716749635888","245.37643521383637",Quang Tiến,"409",Sóc Sơn,"16",Hà Nội,"1",Rừng trồng gỗ,Thông,"50","17","409","83.0",Phòng hộ môi sinh,,,,,Không xác định,"0.3542689743132942","0.00472",,"0.0",Không xác định,Không xác định,Không xác định,Không xác định,Không xác định,Không xác định,TTPT Lâm Nghiệp Hà Nội,/media/images/hanoi/SocSon/smoke122.jpg
123,SocSon,"14 giờ 00 phút ngày 06/10/2025","21.27801240716935","105.81311852647906","300.22685972753135",Bắc,"240","60.0","25.08044307294052","1.4943335912665376",Quang Tiến,"409",Sóc Sơn,"16",Hà Nội,"1",Rừng trồng gỗ,Thông,"38","19","409","88.2",Phòng hộ môi sinh,,,,,Không xác định,"0.3542689743132942","0.00472",,"0.0",Không xác định,Không xác định,Không xác định,Không xác định,Không xác định,Không xác định,TTPT Lâm Nghiệp Hà Nội,/media/images/hanoi/SocSon/smoke123.jpg
125,SocSon,"16 giờ 49 phút ngày 06/10/2025","21.27673445790407","105.8138400719239","300.2273032091385",Tây Bắc,"210","58.0","11.945006727351688","0.0",Quang Tiến,"409",Sóc Sơn,"16",Hà Nội,"1",Rừng trồng gỗ,Thông,"72","19","409","64.0",Phòng hộ môi sinh,"23.97","94.0","1.9","0.0",I,"0.3542689743132942","0.044585097072805606",,"0.0",Không xác định,Không xác định,Không xác định,Không xác định,Không xác định,Không xác định,TTPT Lâm Nghiệp Hà Nội,/media/images/hanoi/SocSon/smoke125.jpg
127,SocSon,"17 giờ 20 phút ngày 06/10/2025","21.27798307196079","105.81312553935912","300.22688541245077",Bắc,"240","60.0","25.08044307294052","1.4943335912665376",Quang Tiến,"409",Sóc Sơn,"16",Hà Nội,"1",Rừng trồng gỗ,Thông,"38","19","409","88.2",Phòng hộ môi sinh,"24.99","94.0","0.0","0.0",I,"0.3542689743132942","0.00472",,"0.0",Không xác định,Không xác định,Không xác định,Không xác định,Không xác định,Không xác định,TTPT Lâm Nghiệp Hà Nội,/media/images/hanoi/SocSon/smoke127.jpg
128,SocSon,"09 giờ 29 phút ngày 07/10/2025","21.28119419155324","105.8166945401764","300.2261262316805",Bắc,"0","69.0","18.817589763776255","236.6893691754392",Quang Tiến,"409",Sóc Sơn,"16",Hà Nội,"1",Rừng trồng gỗ,Thông,"50","17","409","83.0",Phòng hộ môi sinh,,,,,Không xác định,"0.3542689743132942","0.00472",,"0.0",Không xác định,Không xác định,Không xác định,Không xác định,Không xác định,Không xác định,TTPT Lâm Nghiệp Hà Nội,/media/images/hanoi/SocSon/smoke128.jpg
129,SocSon,"09 giờ 46 phút ngày 07/10/2025","21.27803968294749","105.81311233477379","300.2268354714438",Bắc,"240","60.0","25.08044307294052","1.4943335912665376",Quang Tiến,"409",Sóc Sơn,"16",Hà Nội,"1",Rừng trồng gỗ,Thông,"38","19","409","88.2",Phòng hộ môi sinh,,,,,Không xác định,"0.3542689743132942","0.00472",,"0.0",Không xác định,Không xác định,Không xác định,Không xác định,Không xác định,Không xác định,TTPT Lâm Nghiệp Hà Nội,/media/images/hanoi/SocSon/smoke129.jpg
131,SocSon,"11 giờ 35 phút ngày 07/10/2025","21.267088412440373","105.82953503517479","1901.4739507841257",Nam,"120","57.0","14.107221502263931","119.05460409907714",Tiên Dược,"418",Sóc Sơn,"16",Hà Nội,"1",Rừng trồng gỗ,Thông,"54","21","418","69.3",Phòng hộ môi sinh,"25.85","96.0","2.0","0.0",I,"0.3542689743132942","0.05427920229853918",,"0.0",Không xác định,Không xác định,Không xác định,Không xác định,Không xác định,Không xác định,TTPT Lâm Nghiệp Hà Nội,/media/images/hanoi/SocSon/smoke131.jpg
132,SocSon,"12 giờ 59 phút ngày 07/10/2025","21.279602332110237","105.82065434538998","500.37552792214876",Đông,"60","69.0","10.362011056828496","237.72435568542238",Quang Tiến,"409",Sóc Sơn,"16",Hà Nội,"1",Rừng trồng gỗ,Thông,"75","17","409","74.6",Phòng hộ môi sinh,,,,,Không xác định,"0.3542689743132942","0.00472",,"0.0",Không xác định,Không xác định,Không xác định,Không xác định,Không xác định,Không xác định,TTPT Lâm Nghiệp Hà Nội,/media/images/hanoi/SocSon/smoke132.jpg
133,SocSon,"13 giờ 20 phút ngày 07/10/2025","21.276735246639305","105.81383927571059","300.22730353775825",Tây Bắc,"210","58.0","11.945006727351688","0.0",Quang Tiến,"409",Sóc Sơn,"16",Hà Nội,"1",Rừng trồng gỗ,Thông,"72","19","409","64.0",Phòng hộ môi sinh,,,,,Không xác định,"0.3542689743132942","0.00472",,"0.0",Không xác định,Không xác định,Không xác định,Không xác định,Không xác định,Không xác định,TTPT Lâm Nghiệp Hà Nội,/media/images/hanoi/SocSon/smoke133.jpg
134,SocSon,"13 giờ 34 phút ngày 07/10/2025","21.28119501294797","105.81669121596686","300.2261277429153",Bắc,"360","69.0","18.817589763776255","236.6893691754392",Quang Tiến,"409",Sóc Sơn,"16",Hà Nội,"1",Rừng trồng gỗ,Thông,"50","17","409","83.0",Phòng hộ môi sinh,,,,,Không xác định,"0.3542689743132942","0.00472",,"0.0",Không xác định,Không xác định,Không xác định,Không xác định,Không xác định,Không xác định,TTPT Lâm Nghiệp Hà Nội,/media/images/hanoi/SocSon/smoke134.jpg
142,SocSon,"16 giờ 09 phút ngày 10/10/2025","21.279537316951494","105.8174742435976","190.1429000047517",Đông Bắc,"30","41.0","8.709921796192583","280.713123022791",Quang Tiến,"409",Sóc Sơn,"16",Hà Nội,"1",Rừng trồng gỗ,Thông,"65","17","409","53.6",Phòng hộ môi sinh,"31.11","58.0","1.0","0.0",I,"0.3542689743132942","0.020019142224168368",,"0.0",Không xác định,Không xác định,Không xác định,Không xác định,Không xác định,Không xác định,TTPT Lâm Nghiệp Hà Nội,/media/images/hanoi/SocSon/smoke142.jpg
146,SocSon,"10 giờ 32 phút ngày 13/10/2025","21.2800007544625","105.82002221514816","450.33755058958604",Đông Bắc,"30","46.0","14.702939841815866","209.74488129694222",Quang Tiến,"409",Sóc Sơn,"16",Hà Nội,"1",Rừng trồng gỗ,Thông,"73","17","409","74.6",Phòng hộ môi sinh,,,,,Không xác định,"0.3542689743132942","0.00472",,"0.0",Không xác định,Không xác định,Không xác định,Không xác định,Không xác định,Không xác định,TTPT Lâm Nghiệp Hà Nội,/media/images/hanoi/SocSon/smoke146.jpg
147,SocSon,"10 giờ 41 phút ngày 13/10/2025","21.275444640106127","105.8241721652634","920.7024047053628",Đông Nam,"90","56.0","22.782670377921754","183.88790956083307",Phù Linh,"400",Sóc Sơn,"16",Hà Nội,"1",Rừng trồng gỗ,Thông,"46","17","400","77.7",Phòng hộ môi sinh,,,,,Không xác định,"0.3542689743132942","0.00472",,"0.0",Không xác định,Không xác định,Không xác định,Không xác định,Không xác định,Không xác định,TTPT Lâm Nghiệp Hà Nội,/media/images/hanoi/SocSon/smoke147.jpg
151,SocSon,"07 giờ 48 phút ngày 14/10/2025","21.275270824230088","105.8238819800123","900.6873515298573",Nam,"120","43.0","18.94666734003505","185.4403320310055",Phù Linh,"400",Sóc Sơn,"16",Hà Nội,"1",Rừng trồng gỗ,Thông,"45","17","400","46.7",Phòng hộ môi sinh,"24.99","94.0","0.8","0.0",I,"0.3542689743132942","0.031344143370464116",,"0.0",Không xác định,Không xác định,Không xác định,Không xác định,Không xác định,Không xác định,TTPT Lâm Nghiệp Hà Nội,/media/images/hanoi/SocSon/smoke151.jpg
152,SocSon,"07 giờ 55 phút ngày 14/10/2025","21.275286920907554","105.82420593035494","930.7103475286367",Nam,"120","56.0","22.782670377921754","183.88790956083307",Phù Linh,"400",Sóc Sơn,"16",Hà Nội,"1",Rừng trồng gỗ,Thông,"46","17","400","77.7",Phòng hộ môi sinh,"24.99","94.0","1.6","0.0",I,"0.3542689743132942","0.06874910565934837",,"0.0",Không xác định,Không xác định,Không xác định,Không xác định,Không xác định,Không xác định,TTPT Lâm Nghiệp Hà Nội,/media/images/hanoi/SocSon/smoke152.jpg
