"ID","NhietDo","DoAm","TocDoGio","HuongGio","LuongMua","ThoiGian","KHTram","MaTram","P","NguyCo"
14221,24.4000000000,86.1000000000,0.8000000000,173.0000000000,3.8000000000,2025-03-13 14:16:00.000,SocSon,"2",2909.2868481870,II
14220,24.4000000000,86.4000000000,2.3000000000,173.0000000000,3.8000000000,2025-03-13 14:15:00.000,SocSon,"2",2909.2868481870,II
14219,24.4000000000,86.6000000000,0.9000000000,173.0000000000,3.8000000000,2025-03-13 14:14:00.000,SocSon,"2",2909.2868481870,II
14218,24.4000000000,86.6000000000,1.2000000000,125.0000000000,3.8000000000,2025-03-13 14:13:00.000,SocSon,"2",2909.2868481870,II
14217,24.4000000000,86.7000000000,1.7000000000,142.0000000000,3.8000000000,2025-03-13 14:12:00.000,SocSon,"2",2909.2868481870,II
14216,24.4000000000,86.7000000000,2.6000000000,121.0000000000,3.8000000000,2025-03-13 14:11:00.000,SocSon,"2",2909.2868481870,II
14215,24.3000000000,86.6000000000,2.2000000000,157.0000000000,3.8000000000,2025-03-13 14:10:00.000,SocSon,"2",2909.2868481870,II
14214,24.4000000000,86.6000000000,1.9000000000,197.0000000000,3.8000000000,2025-03-13 14:09:00.000,SocSon,"2",2909.2868481870,II
14213,24.4000000000,86.9000000000,3.1000000000,161.0000000000,3.8000000000,2025-03-13 14:08:00.000,SocSon,"2",2909.2868481870,II
14212,24.4000000000,86.8000000000,2.0000000000,98.0000000000,3.8000000000,2025-03-13 14:07:00.000,SocSon,"2",2909.2868481870,II
14211,24.3000000000,86.8000000000,1.0000000000,74.0000000000,3.8000000000,2025-03-13 14:06:00.000,SocSon,"2",2909.2868481870,II
14210,24.3000000000,86.7000000000,2.1000000000,200.0000000000,3.8000000000,2025-03-13 14:05:00.000,SocSon,"2",2909.2868481870,II
14209,24.4000000000,86.9000000000,1.7000000000,169.0000000000,3.8000000000,2025-03-13 14:04:00.000,SocSon,"2",2909.2868481870,II
14208,24.3000000000,86.7000000000,1.6000000000,168.0000000000,3.8000000000,2025-03-13 14:03:00.000,SocSon,"2",2909.2868481870,II
14207,24.3000000000,86.7000000000,3.3000000000,122.0000000000,3.8000000000,2025-03-13 14:02:00.000,SocSon,"2",2909.2868481870,II
14206,24.4000000000,86.9000000000,2.5000000000,169.0000000000,3.8000000000,2025-03-13 14:01:00.000,SocSon,"2",2909.2868481870,II
14205,24.4000000000,86.8000000000,1.8000000000,106.0000000000,3.8000000000,2025-03-13 14:00:00.000,SocSon,"2",2909.2868481870,II
14204,24.4000000000,86.9000000000,1.9000000000,109.0000000000,3.8000000000,2025-03-13 13:59:00.000,SocSon,"2",2909.2868481870,II
14203,24.4000000000,86.9000000000,1.9000000000,71.0000000000,3.8000000000,2025-03-13 13:58:00.000,SocSon,"2",2909.2868481870,II
14202,24.3000000000,86.8000000000,1.9000000000,115.0000000000,3.8000000000,2025-03-13 13:57:00.000,SocSon,"2",2909.2868481870,II
14201,24.3000000000,86.8000000000,2.0000000000,121.0000000000,3.8000000000,2025-03-13 13:56:00.000,SocSon,"2",2909.2868481870,II
14200,24.3000000000,86.6000000000,1.6000000000,123.0000000000,3.8000000000,2025-03-13 13:55:00.000,SocSon,"2",2909.2868481870,II
14199,24.4000000000,86.7000000000,2.9000000000,169.0000000000,3.8000000000,2025-03-13 13:54:00.000,SocSon,"2",2909.2868481870,II
14198,24.4000000000,86.5000000000,2.3000000000,168.0000000000,3.8000000000,2025-03-13 13:53:00.000,SocSon,"2",2909.2868481870,II
14197,24.4000000000,86.3000000000,2.2000000000,133.0000000000,3.8000000000,2025-03-13 13:52:00.000,SocSon,"2",2909.2868481870,II
14196,24.5000000000,86.4000000000,3.6000000000,124.0000000000,3.8000000000,2025-03-13 13:51:00.000,SocSon,"2",2909.2868481870,II
14195,24.5000000000,86.4000000000,3.0000000000,129.0000000000,3.8000000000,2025-03-13 13:50:00.000,SocSon,"2",2909.2868481870,II
14194,24.5000000000,86.5000000000,1.8000000000,135.0000000000,3.8000000000,2025-03-13 13:49:00.000,SocSon,"2",2909.2868481870,II
14193,24.5000000000,86.5000000000,2.2000000000,157.0000000000,3.8000000000,2025-03-13 13:48:00.000,SocSon,"2",2909.2868481870,II
14192,24.5000000000,86.6000000000,1.7000000000,142.0000000000,3.8000000000,2025-03-13 13:47:00.000,SocSon,"2",2909.2868481870,II
14191,24.5000000000,86.4000000000,1.2000000000,169.0000000000,3.8000000000,2025-03-13 13:46:00.000,SocSon,"2",2909.2868481870,II
14190,24.6000000000,86.3000000000,2.2000000000,122.0000000000,3.8000000000,2025-03-13 13:45:00.000,SocSon,"2",2909.2868481870,II
14189,24.6000000000,86.2000000000,3.4000000000,131.0000000000,3.8000000000,2025-03-13 13:44:00.000,SocSon,"2",2909.2868481870,II
14188,24.6000000000,86.3000000000,2.6000000000,169.0000000000,3.8000000000,2025-03-13 13:43:00.000,SocSon,"2",2909.2868481870,II
14187,24.7000000000,86.1000000000,1.8000000000,191.0000000000,3.8000000000,2025-03-13 13:42:00.000,SocSon,"2",2909.2868481870,II
14186,24.7000000000,86.3000000000,2.7000000000,121.0000000000,3.8000000000,2025-03-13 13:41:00.000,SocSon,"2",2909.2868481870,II
14185,24.7000000000,86.1000000000,2.7000000000,144.0000000000,3.8000000000,2025-03-13 13:40:00.000,SocSon,"2",2909.2868481870,II
14184,24.7000000000,86.2000000000,2.4000000000,133.0000000000,3.8000000000,2025-03-13 13:39:00.000,SocSon,"2",2909.2868481870,II
14183,24.7000000000,86.2000000000,1.2000000000,138.0000000000,3.8000000000,2025-03-13 13:38:00.000,SocSon,"2",2909.2868481870,II
14182,24.7000000000,86.3000000000,1.0000000000,121.0000000000,3.8000000000,2025-03-13 13:37:00.000,SocSon,"2",2909.2868481870,II
14181,24.7000000000,86.2000000000,1.0000000000,122.0000000000,3.8000000000,2025-03-13 13:36:00.000,SocSon,"2",2909.2868481870,II
14180,24.7000000000,86.3000000000,1.2000000000,121.0000000000,3.8000000000,2025-03-13 13:35:00.000,SocSon,"2",2909.2868481870,II
14179,24.7000000000,86.3000000000,2.2000000000,169.0000000000,3.8000000000,2025-03-13 13:34:00.000,SocSon,"2",2909.2868481870,II
14178,24.7000000000,86.5000000000,0.8000000000,216.0000000000,3.8000000000,2025-03-13 13:33:00.000,SocSon,"2",2909.2868481870,II
14177,24.7000000000,86.2000000000,1.6000000000,137.0000000000,3.8000000000,2025-03-13 13:32:00.000,SocSon,"2",2909.2868481870,II
14176,24.7000000000,86.2000000000,0.8000000000,170.0000000000,3.8000000000,2025-03-13 13:31:00.000,SocSon,"2",2909.2868481870,II
14175,24.7000000000,86.3000000000,1.7000000000,167.0000000000,3.8000000000,2025-03-13 13:30:00.000,SocSon,"2",2909.2868481870,II
14174,24.8000000000,86.1000000000,2.1000000000,169.0000000000,3.8000000000,2025-03-13 13:29:00.000,SocSon,"2",2909.2868481870,II
14173,24.8000000000,86.3000000000,2.2000000000,157.0000000000,3.8000000000,2025-03-13 13:28:00.000,SocSon,"2",2909.2868481870,II
14172,24.8000000000,86.4000000000,1.0000000000,155.0000000000,3.8000000000,2025-03-13 13:27:00.000,SocSon,"2",2909.2868481870,II
14171,24.7000000000,86.3000000000,1.2000000000,181.0000000000,3.8000000000,2025-03-13 13:26:00.000,SocSon,"2",2909.2868481870,II
14170,24.7000000000,86.3000000000,3.1000000000,169.0000000000,3.8000000000,2025-03-13 13:25:00.000,SocSon,"2",2909.2868481870,II
14169,24.7000000000,86.2000000000,2.8000000000,107.0000000000,3.8000000000,2025-03-13 13:23:00.000,SocSon,"2",2909.2868481870,II
14168,24.8000000000,86.5000000000,3.2000000000,158.0000000000,3.8000000000,2025-03-13 13:22:00.000,SocSon,"2",2909.2868481870,II
14167,24.8000000000,86.1000000000,1.2000000000,189.0000000000,3.8000000000,2025-03-13 13:21:00.000,SocSon,"2",2909.2868481870,II
14166,24.8000000000,86.6000000000,1.4000000000,156.0000000000,3.8000000000,2025-03-13 13:20:00.000,SocSon,"2",2909.2868481870,II
14165,24.8000000000,86.5000000000,1.4000000000,154.0000000000,3.8000000000,2025-03-13 13:19:00.000,SocSon,"2",2909.2868481870,II
14164,24.7000000000,85.9000000000,2.5000000000,173.0000000000,3.8000000000,2025-03-13 13:18:00.000,SocSon,"2",2909.2868481870,II
14163,24.8000000000,86.2000000000,2.0000000000,168.0000000000,3.8000000000,2025-03-13 13:17:00.000,SocSon,"2",2909.2868481870,II
14162,24.8000000000,86.4000000000,2.0000000000,121.0000000000,3.8000000000,2025-03-13 13:16:00.000,SocSon,"2",2909.2868481870,II
14161,24.8000000000,86.5000000000,2.1000000000,126.0000000000,3.8000000000,2025-03-13 13:15:00.000,SocSon,"2",1432.8700000000,I
14160,24.7000000000,86.6000000000,2.8000000000,202.0000000000,3.8000000000,2025-03-13 13:14:00.000,SocSon,"2",1432.8700000000,I
14159,24.7000000000,86.6000000000,2.0000000000,121.0000000000,3.8000000000,2025-03-13 13:13:00.000,SocSon,"2",1432.8700000000,I
14158,24.7000000000,86.8000000000,1.4000000000,213.0000000000,3.8000000000,2025-03-13 13:12:00.000,SocSon,"2",1432.8700000000,I
14157,24.7000000000,86.5000000000,2.3000000000,168.0000000000,3.8000000000,2025-03-13 13:11:00.000,SocSon,"2",1432.8700000000,I
14156,24.7000000000,87.1000000000,3.1000000000,210.0000000000,3.8000000000,2025-03-13 13:10:00.000,SocSon,"2",1432.8700000000,I
14155,24.7000000000,87.6000000000,1.4000000000,135.0000000000,3.8000000000,2025-03-13 13:09:00.000,SocSon,"2",1432.8700000000,I
14154,24.6000000000,87.7000000000,2.3000000000,125.0000000000,3.8000000000,2025-03-13 13:08:00.000,SocSon,"2",1432.8700000000,I
14153,24.6000000000,87.2000000000,1.0000000000,122.0000000000,3.8000000000,2025-03-13 13:07:00.000,SocSon,"2",1432.8700000000,I
14152,24.6000000000,87.2000000000,2.1000000000,146.0000000000,3.8000000000,2025-03-13 13:06:00.000,SocSon,"2",1432.8700000000,I
14151,24.6000000000,87.6000000000,1.6000000000,154.0000000000,3.8000000000,2025-03-13 13:05:00.000,SocSon,"2",1432.8700000000,I
14150,24.6000000000,87.6000000000,1.4000000000,181.0000000000,3.8000000000,2025-03-13 13:04:00.000,SocSon,"2",1432.8700000000,I
14149,24.6000000000,87.4000000000,0.8000000000,169.0000000000,3.8000000000,2025-03-13 13:03:00.000,SocSon,"2",1432.8700000000,I
14148,24.5000000000,87.4000000000,1.5000000000,169.0000000000,3.8000000000,2025-03-13 13:02:00.000,SocSon,"2",1432.8700000000,I
14145,24.5000000000,87.9000000000,1.8000000000,154.0000000000,3.8000000000,2025-03-13 12:59:00.000,SocSon,"2",1432.8700000000,I
14144,24.4000000000,87.7000000000,1.4000000000,114.0000000000,3.8000000000,2025-03-13 12:58:00.000,SocSon,"2",1432.8700000000,I
14143,24.4000000000,87.8000000000,1.8000000000,193.0000000000,3.8000000000,2025-03-13 12:57:00.000,SocSon,"2",1432.8700000000,I
14142,24.4000000000,88.0000000000,0.8000000000,213.0000000000,3.8000000000,2025-03-13 12:56:00.000,SocSon,"2",1432.8700000000,I
14141,24.4000000000,88.0000000000,3.1000000000,157.0000000000,3.8000000000,2025-03-13 12:55:00.000,SocSon,"2",1432.8700000000,I
14140,24.3000000000,88.1000000000,1.5000000000,150.0000000000,3.8000000000,2025-03-13 12:54:00.000,SocSon,"2",1432.8700000000,I
14139,24.3000000000,88.0000000000,0.8000000000,192.0000000000,3.8000000000,2025-03-13 12:53:00.000,SocSon,"2",1432.8700000000,I
14138,24.3000000000,88.0000000000,1.4000000000,133.0000000000,3.8000000000,2025-03-13 12:52:00.000,SocSon,"2",1432.8700000000,I
14137,24.3000000000,88.0000000000,1.6000000000,134.0000000000,3.8000000000,2025-03-13 12:51:00.000,SocSon,"2",1432.8700000000,I
14136,24.4000000000,88.1000000000,2.3000000000,150.0000000000,3.8000000000,2025-03-13 12:50:00.000,SocSon,"2",1432.8700000000,I
14135,24.4000000000,88.1000000000,1.4000000000,192.0000000000,3.8000000000,2025-03-13 12:49:00.000,SocSon,"2",1432.8700000000,I
14134,24.4000000000,88.4000000000,1.4000000000,130.0000000000,3.8000000000,2025-03-13 12:48:00.000,SocSon,"2",1432.8700000000,I
14133,24.4000000000,88.3000000000,1.0000000000,169.0000000000,3.8000000000,2025-03-13 12:47:00.000,SocSon,"2",1432.8700000000,I
14132,24.4000000000,88.4000000000,1.2000000000,161.0000000000,3.8000000000,2025-03-13 12:46:00.000,SocSon,"2",1432.8700000000,I
14131,24.4000000000,88.2000000000,1.5000000000,121.0000000000,3.8000000000,2025-03-13 12:45:00.000,SocSon,"2",1432.8700000000,I
14130,24.4000000000,88.3000000000,1.2000000000,130.0000000000,3.8000000000,2025-03-13 12:44:00.000,SocSon,"2",1432.8700000000,I
14129,24.3000000000,88.4000000000,0.6000000000,77.0000000000,3.8000000000,2025-03-13 12:43:00.000,SocSon,"2",1432.8700000000,I
14128,24.3000000000,88.3000000000,1.6000000000,146.0000000000,3.8000000000,2025-03-13 12:42:00.000,SocSon,"2",1432.8700000000,I
14127,24.3000000000,88.2000000000,2.5000000000,146.0000000000,3.8000000000,2025-03-13 12:41:00.000,SocSon,"2",1432.8700000000,I
14126,24.3000000000,88.3000000000,1.0000000000,193.0000000000,3.8000000000,2025-03-13 12:40:00.000,SocSon,"2",1432.8700000000,I
14125,24.3000000000,88.3000000000,1.7000000000,169.0000000000,3.8000000000,2025-03-13 12:39:00.000,SocSon,"2",1432.8700000000,I
14124,24.3000000000,88.2000000000,0.8000000000,174.0000000000,3.8000000000,2025-03-13 12:38:00.000,SocSon,"2",1432.8700000000,I
14123,24.3000000000,88.3000000000,1.4000000000,169.0000000000,3.8000000000,2025-03-13 12:37:00.000,SocSon,"2",1432.8700000000,I
14122,24.2000000000,88.3000000000,1.5000000000,145.0000000000,3.8000000000,2025-03-13 12:36:00.000,SocSon,"2",1432.8700000000,I
14121,24.2000000000,88.1000000000,1.0000000000,73.0000000000,3.8000000000,2025-03-13 12:35:00.000,SocSon,"2",1432.8700000000,I
14120,24.2000000000,88.2000000000,3.6000000000,136.0000000000,3.8000000000,2025-03-13 12:34:00.000,SocSon,"2",1432.8700000000,I
14119,24.2000000000,88.3000000000,1.0000000000,348.0000000000,3.8000000000,2025-03-13 12:33:00.000,SocSon,"2",1432.8700000000,I
14118,24.3000000000,88.4000000000,3.1000000000,164.0000000000,3.8000000000,2025-03-13 12:32:00.000,SocSon,"2",1432.8700000000,I
14117,24.3000000000,88.5000000000,0.8000000000,145.0000000000,3.8000000000,2025-03-13 12:31:00.000,SocSon,"2",1432.8700000000,I
14116,24.3000000000,88.5000000000,1.4000000000,168.0000000000,3.8000000000,2025-03-13 12:30:00.000,SocSon,"2",1432.8700000000,I
14115,24.2000000000,88.5000000000,1.2000000000,121.0000000000,3.8000000000,2025-03-13 12:29:00.000,SocSon,"2",1432.8700000000,I
14114,24.2000000000,88.4000000000,2.1000000000,127.0000000000,3.8000000000,2025-03-13 12:28:00.000,SocSon,"2",1432.8700000000,I
14113,24.2000000000,88.6000000000,1.1000000000,135.0000000000,3.8000000000,2025-03-13 12:27:00.000,SocSon,"2",1432.8700000000,I
14112,24.2000000000,88.4000000000,1.2000000000,106.0000000000,3.8000000000,2025-03-13 12:26:00.000,SocSon,"2",1432.8700000000,I
14111,24.2000000000,88.4000000000,1.6000000000,152.0000000000,3.8000000000,2025-03-13 12:25:00.000,SocSon,"2",1432.8700000000,I
14110,24.2000000000,88.5000000000,0.8000000000,145.0000000000,3.8000000000,2025-03-13 12:24:00.000,SocSon,"2",1432.8700000000,I
14109,24.2000000000,88.6000000000,1.3000000000,129.0000000000,3.8000000000,2025-03-13 12:23:00.000,SocSon,"2",1432.8700000000,I
14108,24.2000000000,88.6000000000,1.6000000000,158.0000000000,3.8000000000,2025-03-13 12:22:00.000,SocSon,"2",1432.8700000000,I
14107,24.2000000000,88.5000000000,1.0000000000,193.0000000000,3.8000000000,2025-03-13 12:21:00.000,SocSon,"2",1432.8700000000,I
14106,24.2000000000,88.6000000000,1.7000000000,102.0000000000,3.8000000000,2025-03-13 12:20:00.000,SocSon,"2",1432.8700000000,I
14105,24.2000000000,88.7000000000,2.6000000000,158.0000000000,3.8000000000,2025-03-13 12:19:00.000,SocSon,"2",1432.8700000000,I
14104,24.2000000000,88.6000000000,1.2000000000,121.0000000000,3.8000000000,2025-03-13 12:18:00.000,SocSon,"2",1432.8700000000,I
14103,24.3000000000,88.7000000000,2.5000000000,137.0000000000,3.8000000000,2025-03-13 12:17:00.000,SocSon,"2",1432.8700000000,I
14102,24.2000000000,88.7000000000,0.8000000000,169.0000000000,3.8000000000,2025-03-13 12:16:00.000,SocSon,"2",1432.8700000000,I
14101,24.2000000000,88.6000000000,1.2000000000,121.0000000000,3.8000000000,2025-03-13 12:15:00.000,SocSon,"2",1432.8700000000,I
14100,24.2000000000,88.5000000000,1.2000000000,123.0000000000,3.8000000000,2025-03-13 12:14:00.000,SocSon,"2",1432.8700000000,I
14099,24.3000000000,88.7000000000,1.9000000000,144.0000000000,3.8000000000,2025-03-13 12:13:00.000,SocSon,"2",1432.8700000000,I
14098,24.3000000000,88.7000000000,0.4000000000,169.0000000000,3.8000000000,2025-03-13 12:12:00.000,SocSon,"2",1432.8700000000,I
14097,24.3000000000,88.9000000000,1.7000000000,158.0000000000,3.8000000000,2025-03-13 12:11:00.000,SocSon,"2",1432.8700000000,I
14096,24.2000000000,88.7000000000,1.8000000000,135.0000000000,3.8000000000,2025-03-13 12:10:00.000,SocSon,"2",1432.8700000000,I
14095,24.3000000000,88.7000000000,1.8000000000,190.0000000000,3.8000000000,2025-03-13 12:09:00.000,SocSon,"2",1432.8700000000,I
14094,24.3000000000,88.8000000000,0.6000000000,122.0000000000,3.8000000000,2025-03-13 12:08:00.000,SocSon,"2",1432.8700000000,I
14093,24.3000000000,88.7000000000,1.4000000000,117.0000000000,3.8000000000,2025-03-13 12:07:00.000,SocSon,"2",1432.8700000000,I
14092,24.3000000000,88.6000000000,0.9000000000,169.0000000000,3.8000000000,2025-03-13 12:06:00.000,SocSon,"2",1432.8700000000,I
14091,24.3000000000,88.8000000000,1.4000000000,166.0000000000,3.8000000000,2025-03-13 12:05:00.000,SocSon,"2",1432.8700000000,I
14090,24.3000000000,88.7000000000,0.9000000000,168.0000000000,3.8000000000,2025-03-13 12:04:00.000,SocSon,"2",1432.8700000000,I
14089,24.3000000000,88.7000000000,1.0000000000,145.0000000000,3.8000000000,2025-03-13 12:03:00.000,SocSon,"2",1432.8700000000,I
14088,24.3000000000,88.8000000000,2.2000000000,137.0000000000,3.8000000000,2025-03-13 12:02:00.000,SocSon,"2",1432.8700000000,I
14087,24.3000000000,89.1000000000,0.6000000000,193.0000000000,3.8000000000,2025-03-13 12:01:00.000,SocSon,"2",1432.8700000000,I
14086,24.2000000000,88.8000000000,0.6000000000,169.0000000000,3.8000000000,2025-03-13 12:00:00.000,SocSon,"2",1432.8700000000,I
14085,24.2000000000,88.6000000000,1.4000000000,121.0000000000,3.8000000000,2025-03-13 11:59:00.000,SocSon,"2",1432.8700000000,I
14084,24.2000000000,88.8000000000,1.9000000000,125.0000000000,3.8000000000,2025-03-13 11:58:00.000,SocSon,"2",1432.8700000000,I
14083,24.2000000000,88.7000000000,1.4000000000,163.0000000000,3.8000000000,2025-03-13 11:57:00.000,SocSon,"2",1432.8700000000,I
14082,24.3000000000,88.8000000000,1.7000000000,127.0000000000,3.8000000000,2025-03-13 11:56:00.000,SocSon,"2",1432.8700000000,I
14081,24.3000000000,89.0000000000,1.6000000000,120.0000000000,3.8000000000,2025-03-13 11:55:00.000,SocSon,"2",1432.8700000000,I
14080,24.3000000000,89.2000000000,0.3000000000,169.0000000000,3.8000000000,2025-03-13 11:54:00.000,SocSon,"2",1432.8700000000,I
14079,24.2000000000,89.2000000000,1.1000000000,121.0000000000,3.8000000000,2025-03-13 11:53:00.000,SocSon,"2",1432.8700000000,I
14078,24.2000000000,89.2000000000,0.4000000000,169.0000000000,3.8000000000,2025-03-13 11:52:00.000,SocSon,"2",1432.8700000000,I
14077,24.1000000000,89.1000000000,1.2000000000,216.0000000000,3.8000000000,2025-03-13 11:51:00.000,SocSon,"2",1432.8700000000,I
14076,24.1000000000,88.8000000000,1.1000000000,214.0000000000,3.8000000000,2025-03-13 11:50:00.000,SocSon,"2",1432.8700000000,I
14075,24.1000000000,88.9000000000,2.2000000000,168.0000000000,3.8000000000,2025-03-13 11:49:00.000,SocSon,"2",1432.8700000000,I
14074,24.1000000000,88.9000000000,1.3000000000,212.0000000000,3.8000000000,2025-03-13 11:48:00.000,SocSon,"2",1432.8700000000,I
14073,24.1000000000,88.9000000000,1.5000000000,162.0000000000,3.8000000000,2025-03-13 11:47:00.000,SocSon,"2",1432.8700000000,I
14072,24.2000000000,89.0000000000,2.5000000000,168.0000000000,3.8000000000,2025-03-13 11:46:00.000,SocSon,"2",1432.8700000000,I
14071,24.2000000000,89.2000000000,0.6000000000,169.0000000000,3.8000000000,2025-03-13 11:45:00.000,SocSon,"2",1432.8700000000,I
14070,24.2000000000,89.1000000000,0.6000000000,193.0000000000,3.8000000000,2025-03-13 11:44:00.000,SocSon,"2",1432.8700000000,I
14069,24.2000000000,89.3000000000,0.4000000000,169.0000000000,3.8000000000,2025-03-13 11:43:00.000,SocSon,"2",1432.8700000000,I
14068,24.1000000000,89.2000000000,0.6000000000,145.0000000000,3.8000000000,2025-03-13 11:42:00.000,SocSon,"2",1432.8700000000,I
14067,24.1000000000,89.1000000000,0.8000000000,163.0000000000,3.8000000000,2025-03-13 11:41:00.000,SocSon,"2",1432.8700000000,I
14066,24.1000000000,89.0000000000,1.2000000000,145.0000000000,3.8000000000,2025-03-13 11:40:00.000,SocSon,"2",1432.8700000000,I
14065,24.0000000000,88.8000000000,1.7000000000,169.0000000000,3.8000000000,2025-03-13 11:39:00.000,SocSon,"2",1432.8700000000,I
14064,24.1000000000,88.7000000000,2.4000000000,169.0000000000,3.8000000000,2025-03-13 11:38:00.000,SocSon,"2",1432.8700000000,I
14063,24.1000000000,89.0000000000,2.2000000000,144.0000000000,3.8000000000,2025-03-13 11:37:00.000,SocSon,"2",1432.8700000000,I
14062,24.1000000000,88.8000000000,0.8000000000,73.0000000000,3.8000000000,2025-03-13 11:36:00.000,SocSon,"2",1432.8700000000,I
14061,24.2000000000,89.0000000000,1.8000000000,188.0000000000,3.8000000000,2025-03-13 11:35:00.000,SocSon,"2",1432.8700000000,I
14060,24.2000000000,89.1000000000,0.2000000000,169.0000000000,3.8000000000,2025-03-13 11:34:00.000,SocSon,"2",1432.8700000000,I
14059,24.1000000000,89.0000000000,0.4000000000,169.0000000000,3.8000000000,2025-03-13 11:33:00.000,SocSon,"2",1432.8700000000,I
14058,24.1000000000,89.1000000000,0.2000000000,217.0000000000,3.8000000000,2025-03-13 11:32:00.000,SocSon,"2",1432.8700000000,I
14057,24.1000000000,89.2000000000,0.4000000000,145.0000000000,3.8000000000,2025-03-13 11:31:00.000,SocSon,"2",1432.8700000000,I
14056,24.0000000000,89.2000000000,0.0000000000,193.0000000000,3.8000000000,2025-03-13 11:30:00.000,SocSon,"2",1432.8700000000,I
14055,24.0000000000,89.1000000000,0.6000000000,169.0000000000,3.8000000000,2025-03-13 11:29:00.000,SocSon,"2",1432.8700000000,I
14054,24.0000000000,89.1000000000,0.6000000000,169.0000000000,3.8000000000,2025-03-13 11:28:00.000,SocSon,"2",1432.8700000000,I
14053,23.9000000000,89.0000000000,1.0000000000,169.0000000000,3.8000000000,2025-03-13 11:27:00.000,SocSon,"2",1432.8700000000,I
14052,24.0000000000,88.9000000000,0.8000000000,169.0000000000,3.8000000000,2025-03-13 11:26:00.000,SocSon,"2",1432.8700000000,I
14051,24.0000000000,88.8000000000,1.0000000000,169.0000000000,3.8000000000,2025-03-13 11:25:00.000,SocSon,"2",1432.8700000000,I
14050,24.1000000000,88.9000000000,1.6000000000,165.0000000000,3.8000000000,2025-03-13 11:24:00.000,SocSon,"2",1432.8700000000,I
14049,24.1000000000,89.0000000000,1.1000000000,178.0000000000,3.8000000000,2025-03-13 11:23:00.000,SocSon,"2",1432.8700000000,I
14048,24.1000000000,89.1000000000,1.2000000000,169.0000000000,3.8000000000,2025-03-13 11:22:00.000,SocSon,"2",1432.8700000000,I
14047,24.1000000000,89.1000000000,0.0000000000,169.0000000000,3.8000000000,2025-03-13 11:21:00.000,SocSon,"2",1432.8700000000,I
14046,24.1000000000,89.0000000000,1.0000000000,160.0000000000,3.8000000000,2025-03-13 11:20:00.000,SocSon,"2",1432.8700000000,I
14045,24.2000000000,89.1000000000,1.6000000000,157.0000000000,3.8000000000,2025-03-13 11:19:00.000,SocSon,"2",1432.8700000000,I
14044,24.2000000000,89.4000000000,1.5000000000,163.0000000000,3.8000000000,2025-03-13 11:18:00.000,SocSon,"2",1432.8700000000,I
14043,24.1000000000,89.4000000000,0.6000000000,193.0000000000,3.8000000000,2025-03-13 11:17:00.000,SocSon,"2",1432.8700000000,I
14042,24.1000000000,89.3000000000,0.4000000000,169.0000000000,3.8000000000,2025-03-13 11:16:00.000,SocSon,"2",1432.8700000000,I
14041,24.1000000000,89.2000000000,0.6000000000,169.0000000000,3.8000000000,2025-03-13 11:15:00.000,SocSon,"2",1432.8700000000,I
14040,24.1000000000,89.3000000000,1.7000000000,125.0000000000,3.8000000000,2025-03-13 11:14:00.000,SocSon,"2",1432.8700000000,I
14039,24.1000000000,89.6000000000,0.7000000000,168.0000000000,3.8000000000,2025-03-13 11:13:00.000,SocSon,"2",1432.8700000000,I
14038,24.1000000000,89.4000000000,0.6000000000,169.0000000000,3.8000000000,2025-03-13 11:12:00.000,SocSon,"2",1432.8700000000,I
14037,24.0000000000,89.4000000000,1.8000000000,130.0000000000,3.8000000000,2025-03-13 11:11:00.000,SocSon,"2",1432.8700000000,I
14036,24.0000000000,89.3000000000,0.7000000000,121.0000000000,3.8000000000,2025-03-13 11:10:00.000,SocSon,"2",1432.8700000000,I
14035,24.0000000000,89.2000000000,2.0000000000,125.0000000000,3.8000000000,2025-03-13 11:09:00.000,SocSon,"2",1432.8700000000,I
14034,24.0000000000,89.3000000000,1.7000000000,152.0000000000,3.8000000000,2025-03-13 11:08:00.000,SocSon,"2",1432.8700000000,I
14032,24.0000000000,89.3000000000,2.1000000000,127.0000000000,3.8000000000,2025-03-13 11:06:00.000,SocSon,"2",1432.8700000000,I
14031,24.0000000000,89.3000000000,1.1000000000,184.0000000000,3.8000000000,2025-03-13 11:05:00.000,SocSon,"2",1432.8700000000,I
14030,24.0000000000,89.3000000000,0.6000000000,169.0000000000,3.8000000000,2025-03-13 11:04:00.000,SocSon,"2",1432.8700000000,I
14029,23.9000000000,89.2000000000,1.0000000000,135.0000000000,3.6000000000,2025-03-13 11:03:00.000,SocSon,"2",1432.8700000000,I
14028,24.0000000000,89.0000000000,1.7000000000,145.0000000000,3.6000000000,2025-03-13 11:02:00.000,SocSon,"2",1432.8700000000,I
14027,24.0000000000,89.0000000000,1.6000000000,141.0000000000,3.6000000000,2025-03-13 11:01:00.000,SocSon,"2",1432.8700000000,I
14026,24.0000000000,89.1000000000,1.4000000000,154.0000000000,3.6000000000,2025-03-13 11:00:00.000,SocSon,"2",1432.8700000000,I
14025,24.0000000000,89.2000000000,1.0000000000,169.0000000000,3.6000000000,2025-03-13 10:59:00.000,SocSon,"2",1432.8700000000,I
14024,24.0000000000,89.2000000000,0.4000000000,169.0000000000,3.6000000000,2025-03-13 10:58:00.000,SocSon,"2",1432.8700000000,I
14023,24.0000000000,89.0000000000,0.6000000000,169.0000000000,3.6000000000,2025-03-13 10:57:00.000,SocSon,"2",1432.8700000000,I
